Checklist	ERC000024	GSC MIxS water
tax_id	scientific_name	sample_alias	sample_title	sample_description	project name	collection date	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	broad-scale environmental context	local environmental context	environmental medium	depth	source material identifiers	chlorophyll	chlorophyll method	sea surface temperature	sea surface temperature method	sea subsurface temperature	sea subsurface temperature method	salinity	salinity method	subsurface salinity	subsurface salinity method	ammonium	ammonium method	conductivity	conductivity method	density	density method	downward PAR	downward PAR method	dissolved oxygen	dissolved oxygen method	nitrate	nitrate method	nitrite	nitrite method	organism count	organism count method	ph	ph method	phaeopigments	phaeopigments method	phosphate	phosphate method	pigments	pigments method	pressure	pressure method	silicate	silicate method	sulfide	sulfide method	turbidity	turbidity method	obs_id	geographic location (ocean)	geographic location (region and locality)	geographic location (locality)	total depth of water column	tidal stage information	amount or size of sample collected	sample collection device	sample material processing	sample storage location	sample storage temperature	tidal stage	source_material_identifiers	nucleic acid extraction	nucleic acid amplification	library reads sequenced	target gene	target subfragment	pcr primers	pcr conditions	sequence quality check	sequencing method	dna concentration	run	mock_pr	mock_eu	relevant standard operating procedures	sequence_batch	size-fraction lower threshold	size-fraction upper threshold	sequence_batch_rundate	status
#units	 	 	 	 	 	 	 	DD	DD	 	 	 	m		µg/L		ºC		ºC		psu		psu		µmol/L		mS/cm		g/m3		µE/m2/s		µmol/kg		µmol/L		µmol/L						µg/L		µmol/L		µg/L		atm		µmol/L		µmol/L		FTU								L				ºC												ng/µl						µm	µm		
1874687	marine plankton metagenome	EMOBON00010	EMOBON_BPNS_Wa_210701_0.2um_1	EMOBON metagenome water sample from station BPNS collected on 2021-07-01 size fraction 0.2-3um	EMOBON	2021-07-01	Belgium	51.433331	2.808331	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	20.54	EMOBON_BPNS_Wa_210701_0.2um_1		HPLC	16.848	CTD	16.817	CTD	33.088	CTD	32.979	CTD			42401.005	CTD	1.024036	CTD			7.49	CTD	3.03	SEAL QuAAtro analysis system + Skalar AutoAnalyser system	0.2	SEAL QuAAtro analysis system + Skalar AutoAnalyser system											0.99965457685	CTD	-0.53	SEAL QuAAtro analysis system + Skalar AutoAnalyser system					BPNS	North Atlantic Ocean	North Sea	Belgian part of the North Sea	26	ebb_tide	10	Niskin Bottle	WaSOP1	MSO LifeWatch Lab -80 Freezer	-80	low	EMOBON_BPNS_Wa_210701_0.2um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	59885936	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	19.2	220712_JARVIS_HMNJKDSX3	DDC_AAAAOSDA_1_HMNJKDSX3.UDI201		Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	0.2	3	Batch1_220712	sample
1874687	marine plankton metagenome	EMOBON00011	EMOBON_BPNS_Wa_210825_3um_1	EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 3-200um	EMOBON	2021-08-25	Belgium	51.433331	2.808331	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	18.66	EMOBON_BPNS_Wa_210825_3um_1	7.009	HPLC	18.919	CTD	18.919	CTD	33.348	CTD	33.45	CTD			44968.308	CTD	1.023729	CTD			7.19	CTD	1.75	SEAL QuAAtro analysis system + Skalar AutoAnalyser system	1.95	SEAL QuAAtro analysis system + Skalar AutoAnalyser system											1.01100419442	CTD	1.63	SEAL QuAAtro analysis system + Skalar AutoAnalyser system					BPNS	North Atlantic Ocean	North Sea	Belgian part of the North Sea	26	ebb_tide	7	Niskin Bottle	WaSOP1	MSO LifeWatch Lab -80 Freezer	-80	low	EMOBON_BPNS_Wa_210825_3um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	70644143	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	18.65	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00012	EMOBON_BPNS_Wa_210825_3um_2	EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 3-200um	EMOBON	2021-08-25	Belgium	51.433331	2.808331	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	18.66	EMOBON_BPNS_Wa_210825_3um_2	7.009	HPLC	18.919	CTD	18.919	CTD	33.348	CTD	33.45	CTD			444968.308	CTD	1.023729	CTD			7.19	CTD	1.75	SEAL QuAAtro analysis system + Skalar AutoAnalyser system	1.95	SEAL QuAAtro analysis system + Skalar AutoAnalyser system											1.01100419442	CTD	1.63	SEAL QuAAtro analysis system + Skalar AutoAnalyser system					BPNS	North Atlantic Ocean	North Sea	Belgian part of the North Sea	26	ebb_tide	7	Niskin Bottle	WaSOP1	MSO LifeWatch Lab -80 Freezer	-80	low	EMOBON_BPNS_Wa_210825_3um_2	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	88712287	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	25	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00013	EMOBON_BPNS_Wa_210825_0.2um_1	EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 0.2-3um	EMOBON	2021-08-25	Belgium	51.433331	2.808331	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	18.66	EMOBON_BPNS_Wa_210825_0.2um_1	7.009	HPLC	18.919	CTD	18.919	CTD	33.348	CTD	33.45	CTD			444968.308	CTD	1.023729	CTD			7.19	CTD	1.75	SEAL QuAAtro analysis system + Skalar AutoAnalyser system	1.95	SEAL QuAAtro analysis system + Skalar AutoAnalyser system											1.01100419442	CTD	1.63	SEAL QuAAtro analysis system + Skalar AutoAnalyser system					BPNS	North Atlantic Ocean	North Sea	Belgian part of the North Sea	26	ebb_tide	7	Niskin Bottle	WaSOP1	MSO LifeWatch Lab -80 Freezer	-80	low	EMOBON_BPNS_Wa_210825_0.2um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	50474845	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	34.4	220712_JARVIS_HMNJKDSX3	DDC_AAAAOSDA_1_HMNJKDSX3.UDI201		Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	0.2	3	Batch1_220712	sample
1874687	marine plankton metagenome	EMOBON00014	EMOBON_BPNS_Wa_210825_0.2um_2	EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 0.2-3um	EMOBON	2021-08-25	Belgium	51.433331	2.808331	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	18.66	EMOBON_BPNS_Wa_210825_0.2um_2	7.009	HPLC	18.919	CTD	18.919	CTD	33.348	CTD	33.45	CTD			444968.308	CTD	1.023729	CTD			7.19	CTD	1.75	SEAL QuAAtro analysis system + Skalar AutoAnalyser system	1.95	SEAL QuAAtro analysis system + Skalar AutoAnalyser system											1.01100419442	CTD	1.63	SEAL QuAAtro analysis system + Skalar AutoAnalyser system					BPNS	North Atlantic Ocean	North Sea	Belgian part of the North Sea	26	ebb_tide	7	Niskin Bottle	WaSOP1	MSO LifeWatch Lab -80 Freezer	-80	low	EMOBON_BPNS_Wa_210825_0.2um_2	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	67391159	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	17.2	220712_JARVIS_HMNJKDSX3	DDC_AAAAOSDA_1_HMNJKDSX3.UDI201		Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	0.2	3	Batch1_220712	sample
1874687	marine plankton metagenome	EMOBON00041	EMOBON_RFormosa_Wa_210805_3um_1	EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 3-200um	EMOBON	2021-08-05	Portugal	37.005639	-7.96925	marine biome [ENVO:00000447]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042]	0.2	EMOBON_RFormosa_Wa_210805_3um_1	21.69	Fluorometer 10-AU	26.3	Thermo scientific  orion star A221	26.3	Thermo scientific  orion star A221	38.03	YSI ProSolo Digital	38.03	YSI ProSolo Digital									271.875	YSI ProSolo Digital							8.242	Thermo scientific  orion star A221							0.998766	YSI ProSolo Digital							RFormosa	Atlantic Ocean	North Atlantic Ocean	Ria Formosa	1	low_tide	5	bucket	WaSOP 1	Ed7, room 1.10, freezer #300387-118	-80	low	EMOBON_RFormosa_Wa_210805_3um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	89249928	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	22.2	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00042	EMOBON_RFormosa_Wa_210805_3um_2	EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 3-200um	EMOBON	2021-08-05	Portugal	37.005639	-7.96925	marine biome [ENVO:00000447]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042]	0.2	EMOBON_RFormosa_Wa_210805_3um_2	21.69	Fluorometer 10-AU	26.3	Thermo scientific  orion star A221	26.3	Thermo scientific  orion star A221	38.03	YSI ProSolo Digital	38.03	YSI ProSolo Digital									271.875	YSI ProSolo Digital							8.242	Thermo scientific  orion star A221							0.998766	YSI ProSolo Digital							RFormosa	Atlantic Ocean	North Atlantic Ocean	Ria Formosa	1	low_tide	5	bucket	WaSOP 1	Ed7, room 1.10, freezer #300387-118	-80	low	EMOBON_RFormosa_Wa_210805_3um_2	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	86019436	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	19.95	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00043	EMOBON_RFormosa_Wa_210805_0.2um_1	EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 0.2-3um	EMOBON	2021-08-05	Portugal	37.005639	-7.96925	marine biome [ENVO:00000447]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042]	0.2	EMOBON_RFormosa_Wa_210805_0.2um_1	21.69	Fluorometer 10-AU	26.3	Thermo scientific  orion star A221	26.3	Thermo scientific  orion star A221	38.03	YSI ProSolo Digital	38.03	YSI ProSolo Digital									271.875	YSI ProSolo Digital							8.242	Thermo scientific  orion star A221							0.998766	YSI ProSolo Digital							RFormosa	Atlantic Ocean	North Atlantic Ocean	Ria Formosa	1	low_tide	5	bucket	WaSOP 1	Ed7, room 1.10, freezer #300387-118	-80	low	EMOBON_RFormosa_Wa_210805_0.2um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	63162629	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	55.4	220712_JARVIS_HMNJKDSX3	DDC_AAAAOSDA_1_HMNJKDSX3.UDI201		Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	0.2	3	Batch1_220712	sample
1874687	marine plankton metagenome	EMOBON00044	EMOBON_RFormosa_Wa_210805_0.2um_2	EMOBON metagenome water sample from station RFormosa collected on 2021-08-05 size fraction 0.2-3um	EMOBON	2021-08-05	Portugal	37.005639	-7.96925	marine biome [ENVO:00000447]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]	lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042]	0.2	EMOBON_RFormosa_Wa_210805_0.2um_2	21.69	Fluorometer 10-AU	26.3	Thermo scientific  orion star A221	26.3	Thermo scientific  orion star A221	38.03	YSI ProSolo Digital	38.03	YSI ProSolo Digital									271.875	YSI ProSolo Digital							8.242	Thermo scientific  orion star A221							0.998766	YSI ProSolo Digital							RFormosa	Atlantic Ocean	North Atlantic Ocean	Ria Formosa	1	low_tide	5	bucket	WaSOP 1	Ed7, room 1.10, freezer #300387-118	-80	low	EMOBON_RFormosa_Wa_210805_0.2um_2	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	42523772	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	49.3	220712_JARVIS_HMNJKDSX3	DDC_AAAAOSDA_1_HMNJKDSX3.UDI201		Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	0.2	3	Batch1_220712	sample
1874687	marine plankton metagenome	EMOBON00056	EMOBON_NRMCB_Wa_210621_3um_1	EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 3-200um	EMOBON	2021-06-21	Italy	40.800139	14.25	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023];mediterranean sea biome[ENVO_01000047]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	0	EMOBON_NRMCB_Wa_210621_3um_1	1.66	spectrofluorometry	25.0217	CTD SBE 19plusV2	25.0217	CTD SBE 19plusV2	37.5864	CTD SBE 19plusV2	37.5934	CTD SBE 19plusV2	1.73	segmented continuous-flow autoanalyzer	56.5917	CTD SBE 19plusV2	25.2822	CTD SBE 19plusV2			4.7913	SBE 43	0.64	segmented continuous-flow autoanalyzer	0.09	segmented continuous-flow autoanalyzer	phytoplankton: 7.22E+06; diatoms: 3.72E+06; dinoflagellates: 2.33E+05; coccolitrophores: 0.00E+00; other flagellates: 3.27E+06	phytoplankton; diatoms; dinoflagellates; coccolithophores; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber	8.227	SBE18	0,61	spectrofluorometry	0.09	segmented continuous-flow autoanalyzer	1,2959	this is not pigments but fluorescense. chl Turner Design Cyclops 7C)			0.8	segmented continuous-flow autoanalyzer			0.4101	Turner Cyclops 7 turb	NRMCB	Mediterranean Sea - Western Basin	Tyrrhenian Sea	Naples Gulf	75	no_tide	5	Niskin	Wa SOP1	Casotti minus80	-80		EMOBON_NRMCB_Wa_210621_3um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	81490002	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	8.29	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00057	EMOBON_NRMCB_Wa_210621_3um_2	EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 3-200um	EMOBON	2021-06-21	Italy	40.800139	14.25	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023];mediterranean sea biome[ENVO_01000047]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	0	EMOBON_NRMCB_Wa_210621_3um_2	1.66	spectrofluorometry	25.0217	CTD SBE 19plusV2	25.0217	CTD SBE 19plusV2	37.5864	CTD SBE 19plusV2	37.5934	CTD SBE 19plusV2	1.73	segmented continuous-flow autoanalyzer	56.5917	CTD SBE 19plusV2	25.2822	CTD SBE 19plusV2			4.7913	SBE 43	0.64	segmented continuous-flow autoanalyzer	0.09	segmented continuous-flow autoanalyzer	phytoplankton: 7.22E+06; diatoms: 3.72E+06; dinoflagellates: 2.33E+05; coccolitrophores: 0.00E+00; other flagellates: 3.27E+06	phytoplankton; diatoms; dinoflagellates; coccolithophores; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber	8.227	SBE18	0,61	spectrofluorometry	0.09	segmented continuous-flow autoanalyzer	1,2959	this is not pigments but fluorescense. chl Turner Design Cyclops 7C)			0.8	segmented continuous-flow autoanalyzer			0.4101	Turner Cyclops 7 turb	NRMCB	Mediterranean Sea - Western Basin	Tyrrhenian Sea	Naples Gulf	75	no_tide	5	Niskin	Wa SOP1	Casotti minus80	-80		EMOBON_NRMCB_Wa_210621_3um_2	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	85203137	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	9.41	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00062	EMOBON_NRMCB_Wa_210831_3um_1	EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um	EMOBON	2021-08-31	Italy	40.800139	14.25	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023];mediterranean sea biome[ENVO_01000047]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	0	EMOBON_NRMCB_Wa_210831_3um_1	1.71	spectrofluorometry	26.8119	CTD SBE911plusV2	26.8072	CTD SBE911plusV2	37.9887	CTD SBE911plusV2	37.9916	CTD SBE911plusV2	0.41	segmented continuous-flow autoanalyzer	46.07	CTD SBE911plusV2	25.0316	CTD SBE911plusV2			4.607	SBE 43	0.01	segmented continuous-flow autoanalyzer	0.05	segmented continuous-flow autoanalyzer	phytoplankton: 4.46E+06; diatoms: 2.76E+06; dinoflagellates: 7.25E+04; coccolitrophores: 0.00E+00; other flagellates: 1.63E+06	phytoplankton; diatoms; dinoflagellates; coccolithophores; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber		SBE27	0,51	spectrofluorometry	0.1	segmented continuous-flow autoanalyzer	1,2505	this is not pigments but fluorescense. WetLabs ECO-FL			0.31	segmented continuous-flow autoanalyzer			0.2925	Turner Cyclops 7 turb	NRMCB	Mediterranean Sea - Western Basin	Tyrrhenian Sea	Naples Gulf	75	no_tide	5	Niskin	Wa SOP1	Casotti minus80	-80		EMOBON_NRMCB_Wa_210831_3um_1	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	94643683	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	12.7	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
1874687	marine plankton metagenome	EMOBON00063	EMOBON_NRMCB_Wa_210831_3um_2	EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um	EMOBON	2021-08-31	Italy	40.800139	14.25	marine biome [ENVO:00000447];marine pelagic biome [ENVO:01000023];mediterranean sea biome[ENVO_01000047]	marine pelagic feature [ENVO:01000044];marine water body [ENVO:00001999];costal water body [ENVO:02000049]	seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042]	0	EMOBON_NRMCB_Wa_210831_3um_2	1.71	spectrofluorometry	26.8119	CTD SBE911plusV2	26.8072	CTD SBE911plusV2	37.9887	CTD SBE911plusV2	37.9916	CTD SBE911plusV2	0.41	segmented continuous-flow autoanalyzer	46.07	CTD SBE911plusV2	25.0316	CTD SBE911plusV2			4.607	SBE 43	0.01	segmented continuous-flow autoanalyzer	0.05	segmented continuous-flow autoanalyzer	phytoplankton: 4.46E+06; diatoms: 2.76E+06; dinoflagellates: 7.25E+04; coccolitrophores: 0.00E+00; other flagellates: 1.63E+06	phytoplankton; diatoms; dinoflagellates; coccolithophores; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber		SBE27	0,51	spectrofluorometry	0.1	segmented continuous-flow autoanalyzer	1,2505	this is not pigments but fluorescense. WetLabs ECO-FL			0.31	segmented continuous-flow autoanalyzer			0.2925	Turner Cyclops 7 turb	NRMCB	Mediterranean Sea - Western Basin	Tyrrhenian Sea	Naples Gulf	75	no_tide	5	Niskin	Wa SOP1	Casotti minus80	-80		EMOBON_NRMCB_Wa_210831_3um_2	https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961	metag	93992399	metag	metag	metag	DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10	manual	Illumina NovaSeq 6000	19.7	220622_JARVIS_HMGW5DSX3	DDC_AAAAOSDA_4_HMGW5DSX3.UDI201	DDC_AAABOSDA_4_HMGW5DSX3.UDI213	Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II	Batch1	3	200	Batch1_220622	sample
