old_source_mat_id,ref_code,ref_code_seq,ena_accession_number_sample,ena_accession_number_experiment_metag,ena_accession_number_experiment_metab,ena_accession_number_run_metag,ena_accession_number_run_metab,ena_accession_number_project,ena_accession_number_umbrella,biosamples_accession_number,source_mat_id
EMOBON_PiEGetxo_Wa_220622_0.2um_2,EMOBON00404,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_PiEGetxo_Wa_87
EMOBON_PiEGetxo_Wa_220823_3um_1,EMOBON00405,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_PiEGetxo_Wa_96
EMOBON_PiEGetxo_Wa_220823_3um_2,EMOBON00406,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_PiEGetxo_Wa_97
EMOBON_PiEGetxo_Wa_220823_0.2um_1,EMOBON00407,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_PiEGetxo_Wa_98
EMOBON_PiEGetxo_Wa_220823_0.2um_2,EMOBON00408,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_PiEGetxo_Wa_99
EMOBON_RFormosa_Wa_220224_3um_1,EMOBON00409,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_31
EMOBON_RFormosa_Wa_220224_3um_2,EMOBON00410,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_32
EMOBON_RFormosa_Wa_220224_0.2um_1,EMOBON00411,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_35
EMOBON_RFormosa_Wa_220224_0.2um_2,EMOBON00412,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_36
EMOBON_RFormosa_Wa_220428_3um_1,EMOBON00413,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_41
EMOBON_RFormosa_Wa_2200428_3um_2,EMOBON00414,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_42
EMOBON_RFormosa_Wa_2200428_0.2um_1,EMOBON00415,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_45
EMOBON_RFormosa_Wa_220428_0.2um_2,EMOBON00416,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_46
EMOBON_RFormosa_Wa_220629_3um_1,EMOBON00417,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_51
EMOBON_RFormosa_Wa_220629_3um_2,EMOBON00418,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_52
EMOBON_RFormosa_Wa_220629_0.2um_1,EMOBON00419,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_55
EMOBON_RFormosa_Wa_220629_0.2um_2,EMOBON00420,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_56
EMOBON_RFormosa_Wa_2200909_3um_1,EMOBON00421,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_61
EMOBON_RFormosa_Wa_2200909_3um_2,EMOBON00422,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_62
EMOBON_RFormosa_Wa_220909_0.2um_1,EMOBON00423,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_65
EMOBON_RFormosa_Wa_220909_0.2um_2,EMOBON00424,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_Wa_66
EMOBON_RFormosa_So_220224_micro_1,EMOBON00425,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_16
EMOBON_RFormosa_So_220224_micro_2,EMOBON00426,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_17
EMOBON_RFormosa_So_220428_micro_1,EMOBON00427,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_21
EMOBON_RFormosa_So_220428_micro_2,EMOBON00428,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_22
EMOBON_RFormosa_So_220629_micro_1,EMOBON00429,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_26
EMOBON_RFormosa_So_220629_micro_2,EMOBON00430,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_27
EMOBON_RFormosa_So_220909_micro_1,EMOBON00431,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_31
EMOBON_RFormosa_So_220909_micro_2,EMOBON00432,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_RFormosa_So_32
EMOBON_NRMCB_Wa_220302_3um_1,EMOBON00433,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_83
EMOBON_NRMCB_Wa_220302_3um_2,EMOBON00434,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_84
EMOBON_NRMCB_Wa_220302_0.2um_1,EMOBON00435,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_88
EMOBON_NRMCB_Wa_220302_0.2um_2,EMOBON00436,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_89
EMOBON_NRMCB_Wa_220427_3um_1,EMOBON00437,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_103
EMOBON_NRMCB_Wa_220427_3um_2,EMOBON00438,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_104
EMOBON_NRMCB_Wa_220427_0.2um_1,EMOBON00439,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_108
EMOBON_NRMCB_Wa_220427_0.2um_2,EMOBON00440,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_109
EMOBON_NRMCB_Wa_220623_3um_1,EMOBON00441,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_123
EMOBON_NRMCB_Wa_220623_3um_2,EMOBON00442,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_124
EMOBON_NRMCB_Wa_220623_0.2um_1,EMOBON00443,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_127
EMOBON_NRMCB_Wa_220623_0.2um_2,EMOBON00444,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_128
EMOBON_NRMCB_Wa_220623_3um_blank,EMOBON00445,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_129
EMOBON_NRMCB_Wa_220623_0.2um_blank,EMOBON00446,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_132
EMOBON_NRMCB_Wa_220803_3um_1,EMOBON00447,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_143
EMOBON_NRMCB_Wa_220803_3um_2,EMOBON00448,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_144
EMOBON_NRMCB_Wa_220803_0.2um_1,EMOBON00449,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_148
EMOBON_NRMCB_Wa_220803_0.2um_2,EMOBON00450,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_Wa_149
EMOBON_NRMCB_So_220311_1,EMOBON00451,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_21
EMOBON_NRMCB_So_220311_2,EMOBON00452,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_22
EMOBON_NRMCB_So_220427_1,EMOBON00453,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_26
EMOBON_NRMCB_So_220427_2,EMOBON00454,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_27
EMOBON_NRMCB_So_230622_1,EMOBON00455,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_31
EMOBON_NRMCB_So_230622_2,EMOBON00456,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_32
EMOBON_NRMCB_So_030822_1,EMOBON00457,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_36
EMOBON_NRMCB_So_030822_2,EMOBON00458,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_NRMCB_So_37
EMOBON_OOB_So_220221_micro_1,EMOBON00459,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_29
EMOBON_OOB_So_220221_micro_2,EMOBON00460,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_30
EMOBON_OOB_So_220425_micro_1,EMOBON00461,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_34
EMOBON_OOB_So_220425_micro_2,EMOBON00462,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_35
EMOBON_OOB_So_220628_micro_1,EMOBON00463,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_47
EMOBON_OOB_So_220628_micro_2,EMOBON00464,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_48
EMOBON_OOB_So_220823_micro_1,EMOBON00465,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_56
EMOBON_OOB_So_220823_micro_2,EMOBON00466,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OOB_So_57
EMOBON_OSD74_Wa_220225_0.2um_1,EMOBON00467,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_31
EMOBON_OSD74_Wa_220225_0.2um_2,EMOBON00468,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_32
EMOBON_OSD74_Wa_220225_3um_1,EMOBON00469,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_33
EMOBON_OSD74_Wa_220225_3um_2,EMOBON00470,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_34
EMOBON_OSD74_Wa_220420_0.2um_1,EMOBON00471,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_41
EMOBON_OSD74_Wa_220420_0.2um_2,EMOBON00472,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_42
EMOBON_OSD74_Wa_220420_3um_1,EMOBON00473,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_43
EMOBON_OSD74_Wa_220420_3um_2,EMOBON00474,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_44
EMOBON_OSD74_Wa_220614_0.2um_1,EMOBON00475,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_51
EMOBON_OSD74_Wa_220614_0.2um_2,EMOBON00476,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_52
EMOBON_OSD74_Wa_220614_3um_1,EMOBON00477,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_53
EMOBON_OSD74_Wa_220614_3um_2,EMOBON00478,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_54
EMOBON_OSD74_Wa_220822_0.2um_1,EMOBON00479,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_61
EMOBON_OSD74_Wa_220822_0.2um_2,EMOBON00480,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_62
EMOBON_OSD74_Wa_220822_3um_1,EMOBON00481,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_63
EMOBON_OSD74_Wa_220822_3um_2,EMOBON00482,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_OSD74_Wa_64
EMOBON_HCMR-1_Wa_211026_3um_1,EMOBON00483,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_25
EMOBON_HCMR-1_Wa_211026_3um_2,EMOBON00484,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_26
EMOBON_HCMR-1_Wa_211026_0.2um_1,EMOBON00485,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_29
EMOBON_HCMR-1_Wa_211026_0.2um_2,EMOBON00486,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_30
EMOBON_HCMR-1_Wa_220304_3um_1,EMOBON00487,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_39
EMOBON_HCMR-1_Wa_220304_3um_2,EMOBON00488,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_40
EMOBON_HCMR-1_Wa_220304_0.2um_1,EMOBON00489,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_41
EMOBON_HCMR-1_Wa_220304_0.2um_2,EMOBON00490,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_42
EMOBON_HCMR-1_Wa_220505_3um_1,EMOBON00491,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_49
EMOBON_HCMR-1_Wa_220505_3um_2,EMOBON00492,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_50
EMOBON_HCMR-1_Wa_220505_0.2um_1,EMOBON00493,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_53
EMOBON_HCMR-1_Wa_220505_0.2um_2,EMOBON00494,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_54
EMOBON_HCMR-1_Wa_220505_3um_blank,EMOBON00495,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_57
EMOBON_HCMR-1_Wa_220505_0.2um_blank,EMOBON00496,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_59
EMOBON_HCMR-1_Wa_220623_3um_1,EMOBON00497,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_61
EMOBON_HCMR-1_Wa_220623_3um_2,EMOBON00498,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_62
EMOBON_HCMR-1_Wa_220623_0.2um_1,EMOBON00499,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_65
EMOBON_HCMR-1_Wa_2206230.2um_2,EMOBON00500,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_66
EMOBON_HCMR-1_Wa_220623_3um_blank,EMOBON00501,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_69
EMOBON_HCMR-1_Wa_220623_0.2um_blank,EMOBON00502,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_71
EMOBON_HCMR-1_Wa_220915_3um_1,EMOBON00503,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_73
EMOBON_HCMR-1_Wa_220915_3um_2,EMOBON00504,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_74
EMOBON_HCMR-1_Wa_220915_0.2um_1,EMOBON00505,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_77
EMOBON_HCMR-1_Wa_220915_0.2um_2,EMOBON00506,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_78
EMOBON_HCMR-1_Wa_221027_3um_1,EMOBON00507,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_85
EMOBON_HCMR-1_Wa_221027_3um_2,EMOBON00508,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_86
EMOBON_HCMR-1_Wa_221027_0.2um_1,EMOBON00509,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_89
EMOBON_HCMR-1_Wa_221027_0.2um_2,EMOBON00510,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_HCMR-1_Wa_90
EMOBON_Bergen_Wa_220426_3uM_1,EMOBON00511,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_1
EMOBON_Bergen_Wa_220426_3uM_2,EMOBON00512,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_2
EMOBON_Bergen_Wa_220426_0.2uM_1,EMOBON00513,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_3
EMOBON_Bergen_Wa_220426_0.2uM_2,EMOBON00514,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_4
EMOBON_Bergen_Wa_220630_3uM_1,EMOBON00515,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_11
EMOBON_Bergen_Wa_220630_3uM_2,EMOBON00516,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_12
EMOBON_Bergen_Wa_220630_0.2uM_1,EMOBON00517,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_13
EMOBON_Bergen_Wa_220630_0.2uM_2,EMOBON00518,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_14
EMOBON_Bergen_Wa_220630_3uM_blank,EMOBON00519,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_19
EMOBON_Bergen_Wa_220630_0.2uM_blank,EMOBON00520,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_20
EMOBON_Bergen_Wa_220831_3uM_1,EMOBON00521,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_21
EMOBON_Bergen_Wa_220831_3uM_2,EMOBON00522,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_22
EMOBON_Bergen_Wa_220831_0.2uM_1,EMOBON00523,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_23
EMOBON_Bergen_Wa_220831_0.2uM_2,EMOBON00524,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_Bergen_Wa_24
EMOBON_UMF_Wa_220830_3um_1,EMOBON00525,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_1
EMOBON_UMF_Wa_220830_3um_2,EMOBON00526,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_2
EMOBON_UMF_Wa_220830_0.2um_1,EMOBON00527,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_5
EMOBON_UMF_Wa_220830_0.2um_2,EMOBON00528,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_6
EMOBON_UMF_Wa_220830_0.2um_1L,EMOBON00529,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_16
EMOBON_UMF_Wa_220830_0.2um_2L,EMOBON00530,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_17
EMOBON_UMF_Wa_220830_0.2um_3L,EMOBON00531,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_18
EMOBON_UMF_Wa_220830_0.2um_4L,EMOBON00532,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_UMF_Wa_19
EMOBON_IUIEilat_Wa_220223_0.2um_1,EMOBON00533,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_31
EMOBON_IUIEilat_Wa_220223_0.2um_2,EMOBON00534,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_32
EMOBON_IUIEilat_Wa_220223_3.0um_1,EMOBON00535,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_35
EMOBON_IUIEilat_Wa_220223_3.0um_2,EMOBON00536,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_36
EMOBON_IUIEilat_Wa_220508_0.2um_1,EMOBON00537,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_41
EMOBON_IUIEilat_Wa_220508_0.2um_2,EMOBON00538,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_42
EMOBON_IUIEilat_Wa_220508_3.0um_1,EMOBON00539,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_45
EMOBON_IUIEilat_Wa_220508_3.0um_2,EMOBON00540,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_46
EMOBON_IUIEilat_Wa_220705_0.2um_1,EMOBON00541,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_51
EMOBON_IUIEilat_Wa_220705_0.2um_2,EMOBON00542,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_52
EMOBON_IUIEilat_Wa_220705_3.0um_1,EMOBON00543,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_55
EMOBON_IUIEilat_Wa_220705_3.0um_2,EMOBON00544,,to_be_added,to_be_added,NA,to_be_added,NA,to_be_added,PRJEB51688,to_be_added,EMOBON_IUIEilat_Wa_56
EMOBON_ROSKOGO_So_210923_macro_1,EMOBON00545,,to_be_added,NA,to_be_added,NA,to_be_added,to_be_added,PRJEB51688,to_be_added,EMOBON_ROSKOGO_So_6
EMOBON_BPNS_So_220420_macro_1,EMOBON00547,,to_be_added,NA,to_be_added,NA,to_be_added,to_be_added,PRJEB51688,to_be_added,EMOBON_BPNS_So_51
EMOBON_BPNS_So_210701_meio_1,EMOBON00548,,to_be_added,NA,to_be_added,NA,to_be_added,to_be_added,PRJEB51688,to_be_added,EMOBON_BPNS_So_1
EMOBON_BPNS_So_210701_meio_2,EMOBON00549,,to_be_added,NA,to_be_added,NA,to_be_added,to_be_added,PRJEB51688,to_be_added,EMOBON_BPNS_So_2
EMOBON_BPNS_So_211028_meio_1,EMOBON00550,,to_be_added,NA,to_be_added,NA,to_be_added,to_be_added,PRJEB51688,to_be_added,EMOBON_BPNS_So_28
